gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
AFDN	0.13435958861330852	8.306602407464105	0.7703359178313078	0.47970216145662015	0.9997997501473126	-4.647635385704256
SLC35E4	-0.21483937144704826	4.543300339623457	-0.7702479393550464	0.4797493994697886	0.9997997501473126	-4.62258881518036
KHK	0.22840504357367983	3.4280904303747706	0.7700488043955211	0.4798563331626605	0.9997997501473126	-4.611496746973251
PGM2	-0.1666172885376226	6.198878372861573	-0.7700202118242537	0.4798716885721301	0.9997997501473126	-4.6438209205532965
IFITM1	-0.39897866828870415	1.720049026918579	-0.76974895552083	0.48001738274535405	0.9997997501473126	-4.6034670795079755
LRRC75B	0.2214811738826073	5.941074644811551	0.7697208776887512	0.48003246547583556	0.9997997501473126	-4.641739294103056
NID2	-0.25911792344170526	2.921032986230963	-0.7696890436895798	0.4800495663541512	0.9997997501473126	-4.608056999692688
NEK7	-0.14514524988014713	6.127784272565008	-0.7696323502879183	0.4800800225541839	0.9997997501473126	-4.643287900060947
ERICH1	0.13241085881361594	7.790464008834737	0.7694870724037273	0.48015807367990504	0.9997997501473126	-4.64878521949401
UNC5CL	0.23395470089485573	3.2849818871756	0.7694723865409602	0.48016596424321184	0.9997997501473126	-4.610574561985631
MAP3K9	0.18759826181046588	5.312329946270495	0.7692304119675789	0.4802959885674081	0.9997997501473126	-4.633534411852088
SUFU	0.16256788646855522	4.890044214097586	0.7691960423908594	0.48031445907931997	0.9997997501473126	-4.627683024643463
VASN	0.3472063127872048	4.4965762299304615	0.7690451357721332	0.48039556386340154	0.9997997501473126	-4.622713863015324
TOLLIP	-0.14699407405666004	7.012997998028461	-0.7689858878201371	0.48042740946435236	0.9997997501473126	-4.648586719247756
TBC1D7	0.14875921212669202	5.490172370189983	0.768775476331806	0.48054051769465833	0.9997997501473126	-4.636074783987768
HAUS5	0.1303733446162638	7.33984979197611	0.768665069622063	0.48059987553644257	0.9997997501473126	-4.646998895376444
SLC16A3	-0.2936556174602321	3.4423615667602716	-0.7686501323130295	0.4806079066840818	0.9997997501473126	-4.611941743344463
LYRM1	-0.2634041249068203	3.2791951428064596	-0.7682268847172303	0.48083551009752507	0.9997997501473126	-4.610366485940499
POU2F3	-0.14806320232305845	8.30455028488359	-0.7681693074225779	0.4808664787440494	0.9997997501473126	-4.6478649960204805
HPN	0.4131775471009691	0.20301480965226998	0.7680282094945646	0.48094237623579167	0.9997997501473126	-4.600793327318085
RMI2	-0.2319145704458843	3.354705967908411	-0.7678026995860359	0.48106369793913295	0.9997997501473126	-4.610911041592606
CMPK1	-0.14725481355709155	6.899358281554701	-0.7677341168062567	0.4811005991789015	0.9997997501473126	-4.6483613561672525
THAP3	0.19014650521761955	4.176726067848793	0.7674876150952228	0.4812332477540296	0.9997997501473126	-4.618719558374403
C7orf25	-0.19422287727126272	4.136977649189463	-0.767274847262236	0.48134776512393457	0.9997997501473126	-4.618005959318826
LIG1	0.12990992802375256	7.042575629456174	0.7672707525011988	0.4813499692326971	0.9997997501473126	-4.649091010173859
DNAJC4	0.15581988892352305	7.323475354061945	0.7670074536667129	0.4814917122117001	0.9997997501473126	-4.649453971626502
PCGF2	0.16210469995173163	5.895072119264131	0.7667110413621778	0.48165131836718456	0.9997997501473126	-4.641603014686546
DLG1	-0.12902861971224266	7.329113417882506	-0.7666519678652017	0.4816831317673708	0.9997997501473126	-4.649375971354076
CDC6	0.36117343683548947	2.8917137809082165	0.7663069229311453	0.4818689831532197	0.9997997501473126	-4.608245609021087
DIRAS1	0.3704192750545275	0.8726032739972074	0.7662994928040052	0.4818729858235942	0.9997997501473126	-4.601679997531922
DBN1	0.3182946799646987	5.196063111876244	0.7662838770853938	0.4818813982194985	0.9997997501473126	-4.632373081244616
RAD50	-0.1364420941602115	6.455007984206354	-0.7662196037484211	0.48191602426955393	0.9997997501473126	-4.64626544393507
ADD2	0.3520869186080411	1.1548471612675397	0.7660840464322611	0.481989059267513	0.9997997501473126	-4.602215227310659
MAD2L2	-0.1808290275762487	5.248537290936077	-0.7660301148579055	0.48201811857426136	0.9997997501473126	-4.632680256154719
MOK	0.13562124411643545	6.140747953539286	0.765994703933798	0.48203719932615086	0.9997997501473126	-4.644345750306761
MARCHF3	0.1682278714458932	5.39833168448191	0.7659479093548882	0.4820624148825419	0.9997997501473126	-4.634665415158879
MGAT2	-0.16605928770645176	4.780735484042205	-0.765547255607736	0.4822783497140673	0.9997997501473126	-4.626274523621277
DGCR2	-0.12684448612512764	7.683850741031431	-0.7654240906792349	0.4823447446182013	0.9997997501473126	-4.649520468465509
RANBP9	0.1311566868079404	6.382977796012482	0.7653040390465855	0.4824094677446392	0.9997997501473126	-4.646454705795132
KCNS3	-0.2532676427134514	3.141468747705229	-0.765216320335716	0.482456763373931	0.9997997501473126	-4.60973784720429
L3MBTL4	-0.1401581806867471	6.04371743228247	-0.7651452945719628	0.48249506111997914	0.9997997501473126	-4.6430840118554295
IDH1	-0.2207586804105718	5.286098129703985	-0.7650594475399833	0.48254135363577155	0.9997997501473126	-4.6332110321729525
FOXQ1	-0.29886478479613193	6.871735498137021	-0.7650024818831209	0.48257207385249656	0.9997997501473126	-4.6482645238654285
VRK1	-0.17336892361600453	4.60874191752259	-0.764808347071349	0.48267677699322686	0.9997997501473126	-4.624081303517794
CRLF1	0.20889264870776278	4.310008600635047	0.7645985732163781	0.48278993367999956	0.9997997501473126	-4.620550297408274
ANKRD24	-0.3109360341339888	1.807581392062911	-0.7644954394284761	0.48284557354209945	0.9997997501473126	-4.603902638252781
SFMBT1	-0.18770268833780013	4.761615763201583	-0.7643865588191164	0.4829043189199138	0.9997997501473126	-4.626062424998716
PRRG1	-0.2527896346650041	3.0682572591933845	-0.7641985138455966	0.48300578904950137	0.9997997501473126	-4.6091350254655135
DNAJB12	0.12860971796567558	6.960481025566437	0.7640070842051675	0.4831091017731338	0.9997997501473126	-4.649456535116232
ACSL6	-0.3639445637585527	0.7936414334990018	-0.7639333365893102	0.48314890701086016	0.9997997501473126	-4.601557507648262
BTN3A3	0.19465436343182446	5.001757821972698	0.7638784421873531	0.483178537811682	0.9997997501473126	-4.62984043253646
SLF2	-0.14137013999466086	5.715710454989276	-0.7636833181972844	0.4832838723700055	0.9997997501473126	-4.6394582463525
COMMD6	-0.2564994685473407	2.9444371213808536	-0.7636666258685486	0.48329288424495925	0.9997997501473126	-4.608604007900862
ACTR1B	0.1315675957059691	7.805942023111223	0.7636490022885886	0.4833023990198965	0.9997997501473126	-4.649737689820134
ANKRD31	-0.35866145498388424	1.0109726973940536	-0.7635079413671636	0.4833785612375276	0.9997997501473126	-4.601970674533118
OOEP	0.8217292117086608	-0.660524707820409	0.7628850352689794	0.48371498953543507	0.9997997501473126	-4.5996262500022755
GAB4	0.5338103374203215	-0.9502817438910276	0.7628808304974597	0.48371726109859403	0.9997997501473126	-4.599227643479746
FSTL3	0.18216981111016792	5.404822519345132	0.762848945664707	0.4837344866459066	0.9997997501473126	-4.635676412940412
CCDC59	-0.17469711573920707	4.590779136254801	-0.7628007440587484	0.48376052807154013	0.9997997501473126	-4.62401530945449
RIMOC1	-0.201301019246702	4.1288026255044095	-0.7627807439264184	0.48377133365810054	0.9997997501473126	-4.618327076129648
UQCC5	0.24884555167721534	3.14883031914229	0.7626722300443008	0.4838299641883389	0.9997997501473126	-4.610151105624273
NOX5	-0.29322120138519236	2.299107127763578	-0.7625517236470429	0.48389508048380725	0.9997997501473126	-4.6054746232981465
EPHA4	-0.1392784039057476	6.600573107270648	-0.7625393219738421	0.48390178216389684	0.9997997501473126	-4.648147087632946
NCOR2	0.15583617437270866	9.052879520895264	0.7625026524635424	0.48392159822426817	0.9997997501473126	-4.646650822388477
TMEM145	0.39227488536754956	1.0217239713547623	0.7624149436209711	0.4839689981741371	0.9997997501473126	-4.6020691366101225
RBM25	-0.126595883668446	8.115038393241885	-0.7623118251512668	0.48402473024319265	0.9997997501473126	-4.649331206409031
FASTK	0.14674434109756385	7.694597525472076	0.7622858131160386	0.4840387896236943	0.9997997501473126	-4.650114007452061
ZNF141	-0.1322414447838209	6.345352343166214	-0.7621006344955445	0.48413888650446596	0.9997997501473126	-4.6464703375825
ZNF132	0.21048485245355972	3.842729865980515	0.7618846998605407	0.48425562763128815	0.9997997501473126	-4.615590279582743
AHNAK	-0.18581045101635857	10.690660676793708	-0.7617913838976605	0.48430608364309286	0.9997997501473126	-4.63902260230036
TSPEAR	0.4013869092776602	4.084133897739278	0.761670782218317	0.484371298816364	0.9997997501473126	-4.618216219106981
PTPN4	-0.15711305758486896	5.120782134861494	-0.7616262170262588	0.4843953990172969	0.9997997501473126	-4.6314882951358625
PELI3	0.13882364584507834	5.792681308834631	0.7615720007610135	0.4844247195711918	0.9997997501473126	-4.641026027667844
DNALI1	0.39323722398884636	1.55639316651441	0.7611380153023769	0.4846594693411993	0.9997997501473126	-4.603347131081564
USP1	-0.18825088052145839	4.217979636564168	-0.7611117277604093	0.4846736913970829	0.9997997501473126	-4.619457249532346
GPR180	0.18121252030588883	4.442732984072951	0.7610707402500392	0.4846958670279689	0.9997997501473126	-4.622509717302174
FGD2	-0.13989798689651534	5.983723754033002	-0.761028314020885	0.4847188218436111	0.9997997501473126	-4.6426197931285405
S100A16	-0.13674196651938092	8.68322117197022	-0.7609732058774075	0.4847486394387938	0.9997997501473126	-4.647976400997685
PTCRA	0.5921552262941654	-2.1355188674392	0.7609546662349819	0.48475867106564846	0.9997997501473126	-4.5984322462726235
KLRC1	-0.726891021085077	-0.17573850916712275	-0.7607879825622925	0.4848488689242267	0.9997997501473126	-4.600165515567782
USP37	-0.14365694311548327	5.5274146858089495	-0.7606062297654955	0.48494723528878286	0.9997997501473126	-4.637354126115451
TAF5	0.21705890064415448	3.589542480631047	0.7604302277408799	0.4850425033201303	0.9997997501473126	-4.613333763108509
HORMAD2	0.9261105815576727	-2.539474733545679	0.7595829493768488	0.4855013194324696	0.9997997501473126	-4.598086318625168
CTSS	-0.2137839138759443	3.702065428565132	-0.7593615839467978	0.48562124544022006	0.9997997501473126	-4.614224070885338
GOLT1A	0.4847463452782432	-1.3983593496120426	0.7592929083764755	0.4856584552698817	0.9997997501473126	-4.598863503962712
TPST1	0.22630826857308312	4.999140934932536	0.7589992499047805	0.48581758915982365	0.9997997501473126	-4.630396424679958
JAGN1	-0.19818687821065217	4.165209463601109	-0.7589911545485811	0.48582197658792536	0.9997997501473126	-4.619331168624453
SBDS	-0.21851033843599418	3.8823326938357767	-0.7588450215149027	0.48590118111370256	0.9997997501473126	-4.616013052585212
AMOT	0.3094177835786664	3.429140519972039	0.7587994422899309	0.48592588713288726	0.9997997501473126	-4.612118017258545
ZSCAN18	-0.2718332349654524	6.920678484450169	-0.7586540178265938	0.4860047200174848	0.9997997501473126	-4.649705754037379
NUDT16L1	0.13780735178721895	5.7612290255977925	0.7585893031981304	0.4860398040847119	0.9997997501473126	-4.641120804862218
SCAMP3	-0.14323528613700984	6.048660969505459	-0.7585311527114589	0.48607133109321404	0.9997997501473126	-4.644075483363654
CMKLR1	-0.34415180702644615	2.807332516550114	-0.7584920202476282	0.4860925480929836	0.9997997501473126	-4.607898264158035
TNFSF9	0.37388561503503054	0.4788822978264034	0.7584760304341033	0.4861012177121285	0.9997997501473126	-4.601192742160094
ODAD1	0.28675696272864426	2.6141557431567106	0.7583276977285212	0.4861816486021078	0.9997997501473126	-4.607001377799546
PPP1R9A	0.27071838082945243	2.6325192143148155	0.7583234396075549	0.48618395764069133	0.9997997501473126	-4.607186103862589
SPTSSA	-0.32419751784333856	6.590742834783554	-0.7582569522133181	0.4862200126104463	0.9997997501473126	-4.648398168643843
RAX	-0.5802378167651471	-0.023530279267880927	-0.7581730167910075	0.4862655321595973	0.9997997501473126	-4.600434437533811
LCAT	-0.12581929627648994	6.856220713097261	-0.758144850220813	0.4862808080539649	0.9997997501473126	-4.649956978629481
ABCA2	0.13993857089305317	7.013769587256295	0.7579650207559695	0.4863783453364235	0.9997997501473126	-4.650547241892901
RBM33	-0.14467224651005856	8.774401955098197	-0.7578787040840443	0.4864251675539456	0.9997997501473126	-4.648325466510633
PGRMC2	-0.13129865321359124	7.69778767925385	-0.7577408765430622	0.48649993857145313	0.9997997501473126	-4.6507873442709835
SLC35E1	-0.18720540828772622	5.51377506523362	-0.7576398751018977	0.48655473691872586	0.9997997501473126	-4.637396026023884
FCHO2	-0.1790436713256497	6.302444489686378	-0.7576114566202865	0.48657015618988325	0.9997997501473126	-4.646735670365253
SREBF2	0.16069861812897962	8.439030190230412	0.7575747190770682	0.4865900897425472	0.9997997501473126	-4.6493480622912315
DDX6	-0.1306226499896174	6.817143138577894	-0.7574743460502997	0.4866445545627132	0.9997997501473126	-4.649968203990362
CPSF6	-0.12675698160894558	6.884158718293348	-0.7573711055545965	0.4867005800249879	0.9997997501473126	-4.650028815774738
POU2F1	0.15786359417639076	5.199925281199611	0.7573282421559101	0.48672384207721103	0.9997997501473126	-4.633448118284214
ZFAND1	0.13916059929854904	6.032892104398292	0.7572220043104284	0.486781501098284	0.9997997501473126	-4.64455186992204
C9orf78	-0.14209603244826735	5.925631334864077	-0.7571371837742769	0.48682753980230653	0.9997997501473126	-4.642965321545805
SNX6	-0.12800392814567998	6.506081283259278	-0.7567499095006475	0.48703778441974027	0.9997997501473126	-4.648438935964394
SLC7A1	0.12764082876005015	6.472666138631255	0.7567470389804242	0.4870393430258933	0.9997997501473126	-4.6485346244947205
B3GALT5	-0.2361415779931776	2.893971624020936	-0.7566907846654938	0.48706988816818025	0.9997997501473126	-4.610505257600243
COX18	0.15480266335077833	5.040412719711857	0.7566510767679341	0.4870914497344829	0.9997997501473126	-4.631209209560653
NOS1	0.20907323697075295	3.727414834848235	0.7565843798179326	0.48712766805843377	0.9997997501473126	-4.614845424014877
NETO1	-1.1451583981429436	0.006205267607421794	-0.7564971687039351	0.4871750291422926	0.9997997501473126	-4.600429134548328
CLDN12	0.17693797936029637	4.56438665402916	0.7564812327941647	0.48718368370320353	0.9997997501473126	-4.624558464522252
FAM162A	-0.1449929216618657	5.909851647785151	-0.7564612578308696	0.4871945319751806	0.9997997501473126	-4.642628611592354
C7orf50	0.13132170591109707	6.131703485386236	0.7563982203236131	0.48722876839913826	0.9997997501473126	-4.645738438303959
SLC15A4	-0.16266605926406524	5.472497528184248	-0.7563805868277637	0.48723834567851676	0.9997997501473126	-4.637000686637226
PLAGL2	-0.2590461660145616	2.8088851440100875	-0.7557142081714894	0.4876003774201344	0.9997997501473126	-4.608224935918763
HIBCH	-0.17449802139750958	4.77087717748525	-0.7555533324021587	0.4876878080289308	0.9997997501473126	-4.62723806325332
TARS2	0.14607343874352563	5.399969264408691	0.7553844039211796	0.4877796274282016	0.9997997501473126	-4.636573105922746
HPCA	0.4726343231568679	-0.4174379380932791	0.7553033257752445	0.4878237011649401	0.9997997501473126	-4.599953418777257
ZBTB9	-0.21666081615657487	4.216941093585618	-0.7551875023043713	0.48788666739306547	0.9997997501473126	-4.619891865594427
ASGR1	0.26051888265591183	3.6370061487321	0.7549970375463179	0.4879902245764853	0.9997997501473126	-4.614507408294542
BMPR2	-0.14258504788103288	5.762569322531733	-0.7549058147546996	0.48803982884750624	0.9997997501473126	-4.641188550422132
ZNF649	-0.2083771958345569	3.801608772337218	-0.7546877991661682	0.48815839432817987	0.9997997501473126	-4.615485961538049
INVS	0.17812581207156372	5.744099309417248	0.7545759972514544	0.4882192048341071	0.9997997501473126	-4.641502678204815
TREML2	-0.4655863807962637	-1.1281397671054927	-0.7545129267309307	0.4882535121614871	0.9997997501473126	-4.599180654544142
NUCB1	-0.1261636123636485	8.001425191940656	-0.7542699201136875	0.4883857126292886	0.9997997501473126	-4.6509646496951245
PHOSPHO2	-0.3231251310788033	2.159105618378212	-0.7542563242505606	0.48839310982813794	0.9997997501473126	-4.605473101018529
CD27	-0.3560247090614821	0.8349225679136332	-0.754201759126582	0.4884227982950949	0.9997997501473126	-4.601930856149858
GABPB1	-0.1903004409550202	4.285399099258766	-0.7541849627182092	0.4884319373594562	0.9997997501473126	-4.620839064044695
FANCG	0.21696996091970935	5.156962131077124	0.7541783565387232	0.48843553187064304	0.9997997501473126	-4.6332312253429135
PHF5A	0.1690820352329083	5.293578740298893	0.7541337592360934	0.48845979837187437	0.9997997501473126	-4.635166788244065
C4orf48	-0.3582173030128207	0.9281021522133819	-0.7538656721499896	0.48860568988844394	0.9997997501473126	-4.602063303355825
FLNA	-0.12658455027972312	6.828710091622211	-0.7538429191871717	0.48861807339916996	0.9997997501473126	-4.650356663264444
FRK	0.17364308999640207	4.489845554765271	0.7538270334867728	0.488626719475409	0.9997997501473126	-4.623803991539447
A3GALT2	0.37246972433611947	0.49507929060072714	0.7536336669237312	0.4887319716918065	0.9997997501473126	-4.601478863080205
PTPN20	0.28658191846403624	2.3172654584990053	0.7534648614183541	0.4888238685826309	0.9997997501473126	-4.605994202265824
C10orf62	0.4647884181710382	-0.22757302807066243	0.7532372013133848	0.48894782572657564	0.9997997501473126	-4.6002415323989885
ADAMTSL5	0.281823609099345	2.517963124515083	0.7531332481442983	0.48900443417500566	0.9997997501473126	-4.606979940912495
FKBP4	-0.2135782338850907	5.16652131061514	-0.7530681919134733	0.4890398634630178	0.9997997501473126	-4.6330093633086324
GABRA2	0.6008730984810736	-0.9459498423362952	0.7528473636819969	0.4891601394353262	0.9997997501473126	-4.599392731276575
KLRC3	-0.37935732175175263	0.6154275305983887	-0.7524732028296546	0.4893639788844257	0.9997997501473126	-4.6015241660157225
NSUN4	0.13904659508813355	5.833262773934467	0.7524708268820207	0.4893652734783758	0.9997997501473126	-4.642891418212706
CPVL	0.2048948473394466	4.336669649757338	0.7524059412971488	0.48940062896887315	0.9997997501473126	-4.622000737936405
MTMR12	0.13527474202808892	6.208658376337517	0.752396807183334	0.48940560620442813	0.9997997501473126	-4.647040500965442
CARNMT1	-0.13925681234972812	5.909543563875026	-0.7522666310860144	0.48947654400829166	0.9997997501473126	-4.6434904949087334
PLA2G4B	-0.12646154823800185	8.652987010011199	-0.7522491318430482	0.4894860805728076	0.9997997501473126	-4.64949276437032
UQCRC2	-0.1401354952063865	5.96735357385724	-0.7521326033321089	0.4895495886058569	0.9997997501473126	-4.644199362733547
C10orf55	0.463790232390506	0.06254268420714541	0.7520832058994581	0.4895765120288509	0.9997997501473126	-4.600722244565185
ZNF607	-0.36052480019282546	0.8328229344970323	-0.7518203730629289	0.48971978388718884	0.9997997501473126	-4.601985825879969
BLOC1S6	-0.21397679945428397	3.6526060911694107	-0.7517404671018595	0.4897633472329984	0.9997997501473126	-4.614278909389667
RASL12	0.26254860102437794	2.532099684610401	0.7517128590835734	0.4897783993070035	0.9997997501473126	-4.607689854651585
CCDC8	-0.18879960772892407	4.490284975105855	-0.7517080021330841	0.4897810473836017	0.9997997501473126	-4.623652054209421
NOA1	-0.15282841654266097	5.121242863768035	-0.7516089484160683	0.48983505513135384	0.9997997501473126	-4.632599464027614
CDK15	0.5695182150367234	2.6696913378977136	0.7511043712219704	0.49011023705678936	0.9997997501473126	-4.6075978376302595
DLG2	-0.164417066362357	6.341903870864731	-0.7509551483692152	0.49019164063234344	0.9997997501473126	-4.647566661605294
OSM	-0.5328147233739572	0.6153234566032972	-0.7508950420479195	0.4902244324414131	0.9997997501473126	-4.6016181645502385
OTUB1	0.12473160461984813	6.9310442926151685	0.7507265152766084	0.4903163830544547	0.9997997501473126	-4.6515705646901555
GZMA	-0.3938792787672442	0.19790592620894912	-0.7507171804053258	0.49032147666300624	0.9997997501473126	-4.601002405767704
SH2D1B	-0.845114978559789	-2.5378727535506234	-0.7505083772447203	0.4904354210492762	0.9997997501473126	-4.598094341114923
KCNE4	0.33577157416199044	1.6191571635227757	0.7503979469234268	0.49049569098540763	0.9997997501473126	-4.603730443741224
FHOD1	0.215933950774033	5.661908207713566	0.750180532436409	0.4906143658977963	0.9997997501473126	-4.641024385499355
SPEG	0.23098906625282042	5.143875378121941	0.7501022761608103	0.49065708695151555	0.9997997501473126	-4.633420630085558
STK25	0.12905489081111973	7.34621329226863	0.7500591031084821	0.4906806568129212	0.9997997501473126	-4.652282245877522
LEXM	-0.30718107386915167	1.857395502247952	-0.7498648333104975	0.4907867265731759	0.9997997501473126	-4.60442950688001
POLDIP2	-0.14932440681975442	6.720264887608108	-0.7498137576108376	0.49081461628589557	0.9997997501473126	-4.650782032130565
LYPLA2	0.17780859168922866	4.8000101952949406	0.7496490849580132	0.490904543134317	0.9997997501473126	-4.628546627351573
PIM2	0.19455092755840117	4.7272865275574345	0.749245805478872	0.4911248228410492	0.9997997501473126	-4.627713752648171
EIF4G1	-0.15037118499056748	6.803487789770399	-0.7491996668417138	0.49115002934491486	0.9997997501473126	-4.651259992650831
USP25	-0.1392279254358108	6.6343548639672125	-0.749017320138926	0.4912496584361314	0.9997997501473126	-4.650309672447382
PBXIP1	0.16521466065038712	5.830965096086802	0.7488811869102937	0.4913240474339027	0.9997997501473126	-4.643302082467212
STK35	0.1393922019266649	6.359573373128146	0.7488073559923238	0.49136439524220216	0.9997997501473126	-4.648935578405707
EPS8	0.21371479734710053	4.425561527889851	0.7486865269398519	0.49143043226095634	0.9997997501473126	-4.623439487979597
TCTE1	0.35938612274442777	1.3585571794658877	0.7486149620643238	0.4914695478625258	0.9997997501473126	-4.603340892216502
CCDC191	-0.1865351961979154	5.1683482168326105	-0.7485600394993754	0.49149956873147593	0.9997997501473126	-4.633666276648775
MOV10	0.1321602846934247	8.521434438977549	0.7485185755659618	0.49152223395358785	0.9997997501473126	-4.650619974324961
ABHD12	0.12820991918422042	6.419719630848553	0.7483774437408154	0.4915993858676074	0.9997997501473126	-4.649485788779394
BNIP2	-0.1274228760911975	6.715947572429947	-0.7482768070663701	0.4916544058872572	0.9997997501473126	-4.650963655213863
PMM2	-0.1482115113404749	6.210471096448806	-0.748266512587428	0.4916600343323275	0.9997997501473126	-4.647286854899813
NSMCE1	-0.1660334484385515	4.693830736412661	-0.7479513449139213	0.4918323731944528	0.9997997501473126	-4.6268602547192375
SLC26A4	-0.9133423405224342	1.673399043141586	-0.7476360850026177	0.4920048066939533	0.9997997501473126	-4.604085433447722
CAMLG	-0.15296405922799022	5.084513348370928	-0.747321414317029	0.49217696199222427	0.9997997501473126	-4.632605186059243
TRIM6	0.3420340687702741	2.281298423557334	0.7471504922387946	0.49227049135550277	0.9997997501473126	-4.605990036029493
PAOX	0.15221856337880627	5.445124044743473	0.7470832009318543	0.49230731703869524	0.9997997501473126	-4.638283173808545
DYRK1A	-0.13998846753209432	5.794013147670768	-0.7469593257702608	0.49237511393516054	0.9997997501473126	-4.642718833022784
LYL1	0.294049547488057	3.441747357696741	0.7467988747740925	0.4924629389352705	0.9997997501473126	-4.612935073937503
DIP2B	-0.12637695666043952	6.960586480411157	-0.7465539106357568	0.49259704541514876	0.9997997501473126	-4.65219385277893
CFL1	-0.20463716556555175	7.494275254447645	-0.7465152940863146	0.4926181886157443	0.9997997501473126	-4.652695944256188
PERP	-0.13967405606343228	10.954404442112182	-0.7464185875544759	0.4926711399535023	0.9997997501473126	-4.6398051889141065
CNOT8	-0.13332341914351986	5.949106345121441	-0.7462430870842711	0.49276724526887933	0.9997997501473126	-4.644864486687382
CKS1B	-0.20032517234359082	4.648125697119598	-0.7461452449558463	0.4928208302651539	0.9997997501473126	-4.6263546940988896
PRKACA	-0.13367746539601577	6.459874116550151	-0.7460706597823891	0.4928616810318695	0.9997997501473126	-4.649851731261031
NRBP1	0.12353067142026447	7.479584349969938	0.7456989548067555	0.4930653030509995	0.9997997501473126	-4.652998349518345
ORMDL2	-0.1791075967155043	5.259822857406035	-0.7455558676405766	0.4931437033566937	0.9997997501473126	-4.6352767257498595
RUSC2	0.15291078914312453	5.265885359844011	0.7452724415738885	0.4932990250074354	0.9997997501473126	-4.635835908293403
PPP4R3A	-0.12654440862550906	6.6592124623280835	-0.7452073575852733	0.4933346970312661	0.9997997501473126	-4.651172255877199
CDYL2	-0.35334566221098884	2.8108840555969246	-0.7451853679271183	0.493346749816029	0.9997997501473126	-4.608545457807844
TEF	0.15409777073258923	6.0543034475055935	0.7451221187474906	0.49338141861767276	0.9997997501473126	-4.646674790760119
ADO	-0.17980901653786943	4.573111904797704	-0.7450356847344423	0.49342879860799005	0.9997997501473126	-4.625439829842215
KMT5A	-0.1541918282403143	5.476112675368688	-0.7449472530134678	0.4934772771060107	0.9997997501473126	-4.638561203256802
HEMK1	-0.147878880080776	5.87287632099085	-0.744917387505432	0.4934936502398863	0.9997997501473126	-4.6438136577072315
ADH7	-0.4357004350345408	-0.5231437653770883	-0.7447692675470379	0.493574859736875	0.9997997501473126	-4.600274123842431
TRPV3	0.15364546905038992	5.969601258664346	0.7447474332718118	0.49358683160532635	0.9997997501473126	-4.644543019779544
XRCC1	0.12997720449490738	6.04839205291141	0.7443826577372822	0.49378687163105406	0.9997997501473126	-4.646679431070039
RALB	-0.16000514440243988	5.2071063708694245	-0.7442613539850571	0.4938534067542952	0.9997997501473126	-4.634744571686298
ESCO1	-0.14855686235328844	5.190139382702246	-0.7440730727082902	0.4939566920099927	0.9997997501473126	-4.634582110074059
PPP1R14D	-0.29535484966194003	1.9802097446611129	-0.7440594429000325	0.49396416951060235	0.9997997501473126	-4.605007667388512
MKNK2	-0.1386118187145328	7.717589217073675	-0.7438709730512684	0.49406757512956867	0.9997997501473126	-4.65306127929759
STH	-0.503872303402981	-1.866976629091078	-0.7438440161490653	0.49408236655830023	0.9997997501473126	-4.598691637422569
GCNT4	-0.3579015892246817	2.0913803383109153	-0.7436356491477761	0.49419670979028585	0.9997997501473126	-4.6057848054349195
TNFRSF9	-0.48582886281799303	-0.6525998768228493	-0.7435751504011198	0.49422991262561067	0.9997997501473126	-4.599982115313099
DDX39A	0.14729566083217024	6.858123132713367	0.7435519601557197	0.49424264029398696	0.9997997501473126	-4.652560735995853
SLC2A13	0.2744690628406286	4.555506725907955	0.7432462152391205	0.49441046680767753	0.9997997501473126	-4.6257397595471295
M1AP	0.3845715811326884	1.1250440069169654	0.7431366491587766	0.4944706188592541	0.9997997501473126	-4.602770485882566
TUBA1C	-0.22618673916191	5.9110143522428	-0.7430407294115895	0.49452328341832785	0.9997997501473126	-4.644157026599861
HOMER1	-0.2549029580836733	4.6145572069897645	-0.7428358877834722	0.4946357650192633	0.9997997501473126	-4.626124723535324
NFKBID	0.16543200122556945	5.767844036255069	0.7427328122394746	0.49469237239178737	0.9997997501473126	-4.643249621222456
EDNRB	0.23137348267476704	3.2365515623454435	0.742508491326941	0.4948155820147261	0.9997997501473126	-4.611542370327561
IL20RA	-0.20769418857127525	6.36421394304767	-0.7424913873908882	0.4948249773726026	0.9997997501473126	-4.649355076959647
COX19	0.13213067765883263	6.138328292003264	0.7424903896281404	0.494825525457364	0.9997997501473126	-4.647932260984134
TNRC6B	0.13807753812513723	6.744375200136541	0.7424102336598781	0.49486955767480895	0.9997997501473126	-4.6522380812882025
ECHDC1	-0.14581902371796604	5.328928794121563	-0.7423952842792906	0.49487777015982604	0.9997997501473126	-4.636828088715923
TVP23B	-0.2423875040943172	2.977691187630506	-0.7423398725891078	0.4949082115963742	0.9997997501473126	-4.610292291512156
CMBL	0.5869355433415443	1.6771037444213737	0.7422181525963185	0.49497508551352043	0.9997997501473126	-4.604138160151421
PTBP2	-0.16586478526426293	5.02150627851254	-0.7421437309972734	0.4950159765647188	0.9997997501473126	-4.632277074941785
RDH11	-0.30963721654549015	6.022206188358254	-0.7421292033861836	0.49502395906784535	0.9997997501473126	-4.645487936741666
NOX1	-0.3957113847088388	0.6366255864942221	-0.7420798072195101	0.49505110153745624	0.9997997501473126	-4.60179637823057
